INVS_YR,INVS_DSRT,INVS_AREA_NM,DNF_SRC_NM,QTMT_NM,IEM_NM,IEM_CNT,METER_PER_IEM_CNT,ADM_ZN_NM,QTMT_CD,IEM_CD,INVS_YMD,CST_NM,STR_LA,STR_LO,END_LA,END_LO
2008,6차,해남 묵동리,국내기인,플라스틱류,어망 (50cm 이상),0,0.0,전남,PL,PL_1_17,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),0,0.0,전남,PL,PL_1_20,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (50cm 이상),5,0.05,전남,PL,PL_1_21,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",2,0.02,전남,PL,PL_1_22,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0.0,전남,PL,PL_1_23,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,낚시줄,0,0.0,전남,PL,PL_1_30,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0.0,전남,PL,PL_1_31,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,금속,"납 낚시추, 낚싯바늘",1,0.01,전남,ME,ME_1_06,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,금속,스프링통발(그물포함),0,0.0,전남,ME,ME_1_07,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,고무,풍선,0,0.0,전남,RB,RB_1_02,20081129,남해안,34.353639,126.611089,34.352882,126.610013
